f1,f2
1291.9921875,597.54638671875
1162.79296875,656.7626953125
968.994140625,506.0302734375
1055.126953125,479.11376953125
1055.126953125,662.14599609375
1162.79296875,473.73046875
1248.92578125,602.9296875
1119.7265625,549.0966796875
2239.453125,990.52734375
1270.458984375,952.84423828125
925.927734375,371.44775390625
2885.44921875,2557.06787109375
861.328125,349.91455078125
1227.392578125,667.529296875
1141.259765625,581.396484375
1205.859375,608.31298828125
1012.060546875,699.8291015625
990.52734375,495.263671875
1055.126953125,559.86328125
1162.79296875,441.4306640625
1141.259765625,532.94677734375
1012.060546875,457.58056640625
1119.7265625,570.6298828125
1119.7265625,468.34716796875
947.4609375,430.6640625
1076.66015625,592.1630859375
1119.7265625,387.59765625
968.994140625,511.41357421875
1227.392578125,662.14599609375
1076.66015625,689.0625
1012.060546875,500.64697265625
1205.859375,597.54638671875
861.328125,306.84814453125
1141.259765625,608.31298828125
990.52734375,527.5634765625
1442.724609375,699.8291015625
1012.060546875,522.18017578125
925.927734375,500.64697265625
1076.66015625,597.54638671875
1033.59375,382.21435546875
1335.05859375,667.529296875
1248.92578125,554.47998046875
1205.859375,667.529296875
1098.193359375,392.98095703125
1184.326171875,586.77978515625
1098.193359375,441.4306640625
1055.126953125,576.01318359375
1162.79296875,489.88037109375
1055.126953125,1841.0888671875
1119.7265625,667.529296875
1012.060546875,699.8291015625
1162.79296875,656.7626953125
968.994140625,511.41357421875
1119.7265625,662.14599609375
1055.126953125,549.0966796875
947.4609375,506.0302734375
904.39453125,1329.67529296875
1119.7265625,570.6298828125
3165.380859375,1383.50830078125
1098.193359375,543.71337890625
882.861328125,398.3642578125
990.52734375,516.796875
1033.59375,452.197265625
1012.060546875,608.31298828125
990.52734375,527.5634765625
1141.259765625,565.24658203125
947.4609375,511.41357421875
1098.193359375,581.396484375
1205.859375,586.77978515625
1141.259765625,586.77978515625
1012.060546875,500.64697265625
968.994140625,506.0302734375
990.52734375,527.5634765625
1162.79296875,565.24658203125
1291.9921875,624.462890625
1012.060546875,624.462890625
990.52734375,473.73046875
904.39453125,489.88037109375
990.52734375,419.8974609375
990.52734375,2363.26904296875
1421.19140625,532.94677734375
1076.66015625,543.71337890625
1356.591796875,592.1630859375
1248.92578125,570.6298828125
1076.66015625,549.0966796875
839.794921875,409.130859375
1227.392578125,543.71337890625
1162.79296875,662.14599609375
1141.259765625,597.54638671875
1141.259765625,592.1630859375
1098.193359375,549.0966796875
1055.126953125,619.07958984375
1055.126953125,527.5634765625
968.994140625,506.0302734375
1141.259765625,629.84619140625
839.794921875,344.53125
1162.79296875,651.37939453125
1141.259765625,495.263671875
1162.79296875,543.71337890625
1119.7265625,349.91455078125
1162.79296875,602.9296875
1012.060546875,414.51416015625
925.927734375,495.263671875
1141.259765625,683.67919921875
818.26171875,344.53125
1205.859375,576.01318359375
1184.326171875,602.9296875
1248.92578125,662.14599609375
559.86328125,2164.0869140625
904.39453125,441.4306640625
1076.66015625,586.77978515625
1313.525390625,581.396484375
818.26171875,387.59765625
1119.7265625,495.263671875
1141.259765625,608.31298828125
1141.259765625,597.54638671875
818.26171875,457.58056640625
1270.458984375,629.84619140625
904.39453125,468.34716796875
1119.7265625,592.1630859375
1162.79296875,651.37939453125
1012.060546875,516.796875
1162.79296875,651.37939453125
968.994140625,495.263671875
1012.060546875,403.74755859375
1248.92578125,581.396484375
1119.7265625,511.41357421875
1227.392578125,667.529296875
1076.66015625,559.86328125
1033.59375,699.8291015625
968.994140625,516.796875
1033.59375,694.44580078125
1162.79296875,597.54638671875
1055.126953125,581.396484375
1937.98828125,1846.47216796875
775.1953125,360.68115234375
947.4609375,349.91455078125
947.4609375,366.064453125
1162.79296875,662.14599609375
1162.79296875,414.51416015625
1248.92578125,586.77978515625
2347.119140625,1771.10595703125
1291.9921875,538.330078125
1227.392578125,576.01318359375
1378.125,1103.57666015625
1076.66015625,586.77978515625
1421.19140625,629.84619140625
1162.79296875,608.31298828125
990.52734375,522.18017578125
1098.193359375,570.6298828125
1055.126953125,516.796875
1055.126953125,506.0302734375
602.9296875,312.2314453125
1184.326171875,667.529296875
990.52734375,522.18017578125
1055.126953125,538.330078125
1033.59375,678.2958984375
1205.859375,667.529296875
1248.92578125,656.7626953125
1313.525390625,667.529296875
1162.79296875,662.14599609375
1033.59375,522.18017578125
1055.126953125,425.28076171875
1378.125,602.9296875
1162.79296875,656.7626953125
1119.7265625,339.14794921875
1184.326171875,576.01318359375
1055.126953125,619.07958984375
1270.458984375,619.07958984375
1119.7265625,678.2958984375
925.927734375,473.73046875
1055.126953125,522.18017578125
1184.326171875,409.130859375
1162.79296875,592.1630859375
1184.326171875,543.71337890625
1227.392578125,662.14599609375
968.994140625,506.0302734375
1162.79296875,597.54638671875
1378.125,635.2294921875
1162.79296875,619.07958984375
1033.59375,479.11376953125
1184.326171875,613.6962890625
1205.859375,479.11376953125
1184.326171875,597.54638671875
861.328125,339.14794921875
1033.59375,484.4970703125
1248.92578125,549.0966796875
1033.59375,699.8291015625
947.4609375,462.9638671875
1098.193359375,565.24658203125
1162.79296875,656.7626953125
968.994140625,425.28076171875
1055.126953125,468.34716796875
1098.193359375,586.77978515625
1033.59375,576.01318359375
1335.05859375,839.794921875
1227.392578125,667.529296875
925.927734375,473.73046875
1162.79296875,667.529296875
1098.193359375,414.51416015625
1033.59375,511.41357421875
1248.92578125,570.6298828125
1055.126953125,549.0966796875
1033.59375,586.77978515625
1141.259765625,597.54638671875
1033.59375,559.86328125
1184.326171875,667.529296875
1098.193359375,549.0966796875
1184.326171875,613.6962890625
1076.66015625,554.47998046875
516.796875,592.1630859375
1119.7265625,694.44580078125
1162.79296875,667.529296875
1076.66015625,441.4306640625
1162.79296875,656.7626953125
1162.79296875,656.7626953125
1012.060546875,387.59765625
1098.193359375,543.71337890625
1270.458984375,602.9296875
1119.7265625,586.77978515625
1119.7265625,527.5634765625
1313.525390625,667.529296875
1119.7265625,500.64697265625
1012.060546875,570.6298828125
1119.7265625,624.462890625
947.4609375,1738.80615234375
904.39453125,468.34716796875
753.662109375,1932.60498046875
1033.59375,576.01318359375
1162.79296875,613.6962890625
1248.92578125,570.6298828125
1162.79296875,651.37939453125
1119.7265625,592.1630859375
1055.126953125,484.4970703125
796.728515625,2088.720703125
645.99609375,306.84814453125
1033.59375,468.34716796875
1184.326171875,662.14599609375
1119.7265625,554.47998046875
1012.060546875,565.24658203125
516.796875,306.84814453125
1055.126953125,549.0966796875
990.52734375,479.11376953125
1033.59375,699.8291015625
1055.126953125,538.330078125
1141.259765625,608.31298828125
1205.859375,672.91259765625
968.994140625,511.41357421875
1162.79296875,651.37939453125
1205.859375,597.54638671875
1012.060546875,457.58056640625
1119.7265625,457.58056640625
516.796875,2277.13623046875
1248.92578125,667.529296875
1033.59375,576.01318359375
839.794921875,333.7646484375
1012.060546875,457.58056640625
968.994140625,462.9638671875
1033.59375,489.88037109375
775.1953125,322.998046875
990.52734375,473.73046875
1162.79296875,656.7626953125
1098.193359375,457.58056640625
1162.79296875,602.9296875
1162.79296875,613.6962890625
1012.060546875,559.86328125
1098.193359375,576.01318359375
667.529296875,2196.38671875
1162.79296875,656.7626953125
968.994140625,511.41357421875
1227.392578125,635.2294921875
1076.66015625,543.71337890625
1162.79296875,613.6962890625
1248.92578125,549.0966796875
1098.193359375,543.71337890625
1119.7265625,592.1630859375
1248.92578125,522.18017578125
1313.525390625,597.54638671875
968.994140625,392.98095703125
990.52734375,506.0302734375
1119.7265625,667.529296875
1098.193359375,672.91259765625
1227.392578125,576.01318359375
1162.79296875,570.6298828125
1205.859375,511.41357421875
1270.458984375,624.462890625
990.52734375,506.0302734375
1012.060546875,602.9296875
1248.92578125,549.0966796875
1205.859375,656.7626953125
1055.126953125,635.2294921875
1248.92578125,554.47998046875
1141.259765625,597.54638671875
968.994140625,484.4970703125
968.994140625,414.51416015625
1184.326171875,576.01318359375
990.52734375,511.41357421875
1162.79296875,672.91259765625
1205.859375,672.91259765625
1184.326171875,667.529296875
1098.193359375,554.47998046875
1335.05859375,565.24658203125
1119.7265625,586.77978515625
968.994140625,511.41357421875
1033.59375,511.41357421875
904.39453125,285.31494140625
1248.92578125,662.14599609375
1162.79296875,656.7626953125
1162.79296875,597.54638671875
1162.79296875,656.7626953125
1184.326171875,667.529296875
947.4609375,473.73046875
1248.92578125,522.18017578125
1119.7265625,689.0625
1291.9921875,565.24658203125
1119.7265625,576.01318359375
1162.79296875,592.1630859375
1141.259765625,436.04736328125
947.4609375,506.0302734375
1012.060546875,414.51416015625
1119.7265625,462.9638671875
1162.79296875,656.7626953125
1248.92578125,565.24658203125
1141.259765625,586.77978515625
990.52734375,312.2314453125
1141.259765625,479.11376953125
1162.79296875,619.07958984375
882.861328125,473.73046875
947.4609375,516.796875
1184.326171875,672.91259765625
1141.259765625,608.31298828125
1098.193359375,683.67919921875
947.4609375,473.73046875
1162.79296875,662.14599609375
1033.59375,565.24658203125
1033.59375,473.73046875
1076.66015625,414.51416015625
1184.326171875,436.04736328125
1162.79296875,656.7626953125
1141.259765625,586.77978515625
1076.66015625,559.86328125
968.994140625,392.98095703125
1076.66015625,409.130859375
1055.126953125,549.0966796875
1162.79296875,656.7626953125
1184.326171875,538.330078125
1098.193359375,581.396484375
1033.59375,479.11376953125
1055.126953125,549.0966796875
1184.326171875,667.529296875
1119.7265625,597.54638671875
1076.66015625,597.54638671875
1378.125,672.91259765625
1119.7265625,436.04736328125
925.927734375,349.91455078125
1055.126953125,554.47998046875
1033.59375,699.8291015625
1012.060546875,522.18017578125
947.4609375,2357.8857421875
1270.458984375,559.86328125
947.4609375,516.796875
1205.859375,667.529296875
947.4609375,516.796875
1313.525390625,554.47998046875
1162.79296875,656.7626953125
1119.7265625,597.54638671875
882.861328125,414.51416015625
7364.35546875,2465.5517578125
990.52734375,511.41357421875
1184.326171875,436.04736328125
559.86328125,306.84814453125
1098.193359375,559.86328125
1184.326171875,672.91259765625
1033.59375,500.64697265625
1356.591796875,619.07958984375
1184.326171875,619.07958984375
1076.66015625,339.14794921875
1270.458984375,565.24658203125
1227.392578125,608.31298828125
1076.66015625,495.263671875
1205.859375,667.529296875
1291.9921875,592.1630859375
1270.458984375,554.47998046875
1141.259765625,473.73046875
1227.392578125,619.07958984375
1335.05859375,554.47998046875
1098.193359375,559.86328125
1162.79296875,656.7626953125
1162.79296875,667.529296875
1098.193359375,667.529296875
1162.79296875,656.7626953125
1205.859375,602.9296875
1270.458984375,608.31298828125
1162.79296875,462.9638671875
1119.7265625,549.0966796875
1119.7265625,532.94677734375
1033.59375,333.7646484375
1098.193359375,570.6298828125
1033.59375,500.64697265625
1184.326171875,409.130859375
1378.125,608.31298828125
1098.193359375,597.54638671875
1227.392578125,479.11376953125
1076.66015625,559.86328125
1098.193359375,694.44580078125
1162.79296875,554.47998046875
1162.79296875,554.47998046875
925.927734375,500.64697265625
1184.326171875,672.91259765625
1012.060546875,699.8291015625
1248.92578125,662.14599609375
1055.126953125,570.6298828125
818.26171875,312.2314453125
1205.859375,662.14599609375
1248.92578125,581.396484375
1076.66015625,2040.27099609375
1098.193359375,608.31298828125
1076.66015625,559.86328125
1184.326171875,624.462890625
1248.92578125,667.529296875
1227.392578125,629.84619140625
1055.126953125,495.263671875
1184.326171875,672.91259765625
990.52734375,468.34716796875
1055.126953125,570.6298828125
1227.392578125,597.54638671875
1076.66015625,538.330078125
1248.92578125,662.14599609375
990.52734375,522.18017578125
1184.326171875,592.1630859375
1184.326171875,662.14599609375
925.927734375,468.34716796875
1291.9921875,576.01318359375
968.994140625,511.41357421875
1055.126953125,624.462890625
1055.126953125,425.28076171875
1141.259765625,376.8310546875
1055.126953125,500.64697265625
1141.259765625,608.31298828125
1313.525390625,543.71337890625
1012.060546875,527.5634765625
1119.7265625,538.330078125
1248.92578125,629.84619140625
1184.326171875,678.2958984375
1248.92578125,645.99609375
1033.59375,576.01318359375
1184.326171875,667.529296875
1141.259765625,446.81396484375
1313.525390625,452.197265625
1291.9921875,565.24658203125
1248.92578125,586.77978515625
1227.392578125,619.07958984375
1162.79296875,473.73046875
1227.392578125,586.77978515625
882.861328125,409.130859375
818.26171875,532.94677734375
1162.79296875,425.28076171875
1184.326171875,602.9296875
775.1953125,285.31494140625
1012.060546875,699.8291015625
818.26171875,322.998046875
1141.259765625,613.6962890625
1313.525390625,619.07958984375
1184.326171875,624.462890625
882.861328125,355.2978515625
1162.79296875,662.14599609375
1313.525390625,1760.33935546875
1184.326171875,672.91259765625
925.927734375,479.11376953125
1098.193359375,554.47998046875
1335.05859375,462.9638671875
1162.79296875,656.7626953125
1076.66015625,602.9296875
1012.060546875,430.6640625
1098.193359375,403.74755859375
925.927734375,1178.94287109375
1162.79296875,672.91259765625
1098.193359375,689.0625
1141.259765625,662.14599609375
1291.9921875,500.64697265625
1076.66015625,549.0966796875
947.4609375,452.197265625
1248.92578125,624.462890625
968.994140625,344.53125
1356.591796875,629.84619140625
1076.66015625,462.9638671875
1184.326171875,613.6962890625
1119.7265625,543.71337890625
1184.326171875,403.74755859375
947.4609375,506.0302734375
1012.060546875,565.24658203125
1141.259765625,656.7626953125
1162.79296875,543.71337890625
1270.458984375,1577.30712890625
1012.060546875,522.18017578125
1162.79296875,651.37939453125
1141.259765625,559.86328125
1033.59375,484.4970703125
1162.79296875,667.529296875
1162.79296875,559.86328125
1033.59375,597.54638671875
1098.193359375,554.47998046875
1076.66015625,549.0966796875
1141.259765625,683.67919921875
1033.59375,516.796875
1184.326171875,667.529296875
1162.79296875,570.6298828125
1184.326171875,581.396484375
1335.05859375,597.54638671875
1033.59375,694.44580078125
1119.7265625,672.91259765625
1270.458984375,651.37939453125
1291.9921875,635.2294921875
968.994140625,506.0302734375
1248.92578125,608.31298828125
1098.193359375,592.1630859375
1162.79296875,656.7626953125
1227.392578125,667.529296875
1205.859375,667.529296875
1033.59375,549.0966796875
1378.125,619.07958984375
1141.259765625,586.77978515625
1162.79296875,656.7626953125
1248.92578125,597.54638671875
1248.92578125,559.86328125
753.662109375,322.998046875
1119.7265625,592.1630859375
1012.060546875,506.0302734375
1162.79296875,656.7626953125
1055.126953125,549.0966796875
1055.126953125,554.47998046875
818.26171875,392.98095703125
1055.126953125,349.91455078125
1055.126953125,382.21435546875
1119.7265625,543.71337890625
1291.9921875,624.462890625
1033.59375,495.263671875
1141.259765625,414.51416015625
1227.392578125,608.31298828125
1119.7265625,689.0625
1227.392578125,549.0966796875
1098.193359375,576.01318359375
1335.05859375,538.330078125
1141.259765625,565.24658203125
1098.193359375,651.37939453125
1119.7265625,543.71337890625
1098.193359375,608.31298828125
1098.193359375,586.77978515625
1098.193359375,576.01318359375
1141.259765625,570.6298828125
1033.59375,570.6298828125
1270.458984375,511.41357421875
1184.326171875,597.54638671875
1248.92578125,662.14599609375
1012.060546875,452.197265625
1184.326171875,667.529296875
1162.79296875,656.7626953125
1227.392578125,672.91259765625
710.595703125,322.998046875
1033.59375,699.8291015625
947.4609375,506.0302734375
1033.59375,570.6298828125
1012.060546875,699.8291015625
1076.66015625,689.0625
1033.59375,565.24658203125
1033.59375,694.44580078125
947.4609375,506.0302734375
1270.458984375,538.330078125
1012.060546875,699.8291015625
990.52734375,522.18017578125
1184.326171875,452.197265625
1679.58984375,1378.125
1162.79296875,398.3642578125
1248.92578125,662.14599609375
1184.326171875,667.529296875
1270.458984375,549.0966796875
947.4609375,506.0302734375
990.52734375,522.18017578125
1184.326171875,662.14599609375
1098.193359375,608.31298828125
1248.92578125,549.0966796875
1162.79296875,602.9296875
1119.7265625,672.91259765625
1162.79296875,651.37939453125
818.26171875,360.68115234375
1119.7265625,678.2958984375
1076.66015625,538.330078125
1098.193359375,559.86328125
1076.66015625,559.86328125
1162.79296875,586.77978515625
1012.060546875,489.88037109375
796.728515625,344.53125
990.52734375,511.41357421875
1205.859375,419.8974609375
1098.193359375,586.77978515625
1033.59375,522.18017578125
1270.458984375,667.529296875
968.994140625,484.4970703125
1119.7265625,549.0966796875
1119.7265625,468.34716796875
1055.126953125,398.3642578125
1076.66015625,576.01318359375
1270.458984375,629.84619140625
990.52734375,479.11376953125
1012.060546875,699.8291015625
1055.126953125,581.396484375
1098.193359375,500.64697265625
1055.126953125,565.24658203125
1119.7265625,473.73046875
1205.859375,672.91259765625
1248.92578125,608.31298828125
1012.060546875,522.18017578125
1184.326171875,667.529296875
1098.193359375,576.01318359375
1141.259765625,570.6298828125
1055.126953125,581.396484375
1162.79296875,656.7626953125
1313.525390625,586.77978515625
1378.125,635.2294921875
1184.326171875,527.5634765625
753.662109375,322.998046875
732.12890625,322.998046875
1076.66015625,586.77978515625
1141.259765625,608.31298828125
947.4609375,506.0302734375
1012.060546875,699.8291015625
1055.126953125,565.24658203125
1033.59375,543.71337890625
1141.259765625,570.6298828125
796.728515625,1421.19140625
1227.392578125,586.77978515625
1055.126953125,554.47998046875
947.4609375,511.41357421875
1076.66015625,554.47998046875
1119.7265625,570.6298828125
968.994140625,382.21435546875
1248.92578125,662.14599609375
1162.79296875,581.396484375
1205.859375,662.14599609375
1162.79296875,651.37939453125
1076.66015625,586.77978515625
1141.259765625,371.44775390625
1012.060546875,516.796875
1012.060546875,570.6298828125
1162.79296875,667.529296875
1141.259765625,586.77978515625
1012.060546875,527.5634765625
1291.9921875,592.1630859375
1162.79296875,608.31298828125
1119.7265625,452.197265625
1098.193359375,576.01318359375
1141.259765625,613.6962890625
1162.79296875,602.9296875
1033.59375,570.6298828125
775.1953125,322.998046875
1098.193359375,662.14599609375
1205.859375,662.14599609375
1033.59375,586.77978515625
1076.66015625,371.44775390625
1162.79296875,597.54638671875
1055.126953125,473.73046875
1076.66015625,543.71337890625
1162.79296875,366.064453125
1205.859375,570.6298828125
904.39453125,376.8310546875
1270.458984375,619.07958984375
1184.326171875,457.58056640625
1335.05859375,608.31298828125
1227.392578125,667.529296875
1184.326171875,559.86328125
1012.060546875,500.64697265625
1162.79296875,387.59765625
1227.392578125,592.1630859375
1313.525390625,645.99609375
968.994140625,392.98095703125
1076.66015625,452.197265625
1162.79296875,662.14599609375
1162.79296875,495.263671875
925.927734375,436.04736328125
1098.193359375,549.0966796875
1162.79296875,656.7626953125
925.927734375,436.04736328125
1141.259765625,371.44775390625
1162.79296875,662.14599609375
1184.326171875,629.84619140625
1012.060546875,699.8291015625
1098.193359375,500.64697265625
1184.326171875,549.0966796875
990.52734375,522.18017578125
1205.859375,608.31298828125
1098.193359375,549.0966796875
1098.193359375,613.6962890625
1055.126953125,694.44580078125
1248.92578125,570.6298828125
1141.259765625,602.9296875
1076.66015625,538.330078125
1055.126953125,349.91455078125
1033.59375,527.5634765625
990.52734375,441.4306640625
1012.060546875,527.5634765625
1141.259765625,672.91259765625
1033.59375,570.6298828125
1184.326171875,619.07958984375
990.52734375,500.64697265625
968.994140625,500.64697265625
1012.060546875,565.24658203125
1076.66015625,694.44580078125
1248.92578125,592.1630859375
1291.9921875,1410.4248046875
1184.326171875,667.529296875
1227.392578125,635.2294921875
968.994140625,479.11376953125
1119.7265625,565.24658203125
1184.326171875,597.54638671875
968.994140625,366.064453125
1162.79296875,656.7626953125
581.396484375,1550.390625
1162.79296875,656.7626953125
1055.126953125,629.84619140625
1033.59375,570.6298828125
1076.66015625,479.11376953125
1248.92578125,602.9296875
1184.326171875,667.529296875
1248.92578125,667.529296875
990.52734375,581.396484375
1205.859375,581.396484375
1227.392578125,1372.74169921875
559.86328125,312.2314453125
1227.392578125,662.14599609375
990.52734375,522.18017578125
947.4609375,489.88037109375
1162.79296875,597.54638671875
1055.126953125,586.77978515625
1356.591796875,640.61279296875
1098.193359375,559.86328125
1141.259765625,608.31298828125
1076.66015625,559.86328125
1205.859375,495.263671875
1162.79296875,1012.060546875
1205.859375,667.529296875
990.52734375,522.18017578125
1184.326171875,667.529296875
904.39453125,473.73046875
1033.59375,608.31298828125
1248.92578125,667.529296875
1098.193359375,462.9638671875
1162.79296875,452.197265625
1055.126953125,581.396484375
1162.79296875,662.14599609375
1184.326171875,656.7626953125
1162.79296875,511.41357421875
1227.392578125,667.529296875
1012.060546875,516.796875
1399.658203125,656.7626953125
1162.79296875,565.24658203125
1485.791015625,667.529296875
1119.7265625,479.11376953125
1119.7265625,613.6962890625
947.4609375,495.263671875
1184.326171875,592.1630859375
1184.326171875,549.0966796875
1098.193359375,570.6298828125
1205.859375,624.462890625
990.52734375,495.263671875
1033.59375,576.01318359375
1119.7265625,554.47998046875
1033.59375,516.796875
1076.66015625,597.54638671875
1184.326171875,662.14599609375
1012.060546875,613.6962890625
1033.59375,694.44580078125
1098.193359375,576.01318359375
1227.392578125,613.6962890625
904.39453125,382.21435546875
1012.060546875,506.0302734375
1162.79296875,667.529296875
1356.591796875,640.61279296875
1098.193359375,559.86328125
1033.59375,699.8291015625
925.927734375,457.58056640625
710.595703125,317.61474609375
1248.92578125,667.529296875
990.52734375,484.4970703125
1012.060546875,516.796875
1119.7265625,608.31298828125
1270.458984375,619.07958984375
1098.193359375,608.31298828125
1076.66015625,581.396484375
1227.392578125,532.94677734375
1248.92578125,629.84619140625
1162.79296875,656.7626953125
1399.658203125,635.2294921875
1098.193359375,570.6298828125
1205.859375,581.396484375
1162.79296875,419.8974609375
925.927734375,366.064453125
1421.19140625,667.529296875
1055.126953125,576.01318359375
1098.193359375,565.24658203125
1162.79296875,602.9296875
710.595703125,2083.33740234375
1141.259765625,581.396484375
775.1953125,2045.654296875
1141.259765625,559.86328125
1205.859375,495.263671875
1119.7265625,570.6298828125
1184.326171875,656.7626953125
1076.66015625,559.86328125
968.994140625,581.396484375
1055.126953125,468.34716796875
1033.59375,543.71337890625
1055.126953125,425.28076171875
1141.259765625,586.77978515625
1012.060546875,570.6298828125
1184.326171875,662.14599609375
1141.259765625,419.8974609375
1184.326171875,667.529296875
1119.7265625,549.0966796875
947.4609375,506.0302734375
882.861328125,333.7646484375
1098.193359375,527.5634765625
990.52734375,516.796875
1248.92578125,780.57861328125
968.994140625,398.3642578125
1076.66015625,576.01318359375
1162.79296875,586.77978515625
1227.392578125,608.31298828125
1141.259765625,581.396484375
1098.193359375,576.01318359375
1162.79296875,619.07958984375
775.1953125,306.84814453125
1162.79296875,592.1630859375
1184.326171875,570.6298828125
1033.59375,495.263671875
1227.392578125,672.91259765625
968.994140625,516.796875
1184.326171875,667.529296875
1119.7265625,549.0966796875
1184.326171875,570.6298828125
1808.7890625,861.328125
1162.79296875,619.07958984375
1076.66015625,436.04736328125
947.4609375,473.73046875
1162.79296875,656.7626953125
1162.79296875,651.37939453125
1033.59375,570.6298828125
1055.126953125,543.71337890625
1098.193359375,549.0966796875
1162.79296875,656.7626953125
1205.859375,672.91259765625
904.39453125,419.8974609375
1119.7265625,581.396484375
1055.126953125,586.77978515625
1248.92578125,667.529296875
1033.59375,576.01318359375
1205.859375,662.14599609375
1162.79296875,484.4970703125
882.861328125,398.3642578125
1378.125,511.41357421875
990.52734375,387.59765625
602.9296875,2051.03759765625
1055.126953125,538.330078125
1270.458984375,651.37939453125
1076.66015625,457.58056640625
925.927734375,392.98095703125
1313.525390625,1087.4267578125
1033.59375,570.6298828125
1055.126953125,522.18017578125
1184.326171875,645.99609375
1012.060546875,495.263671875
1033.59375,635.2294921875
1098.193359375,549.0966796875
1162.79296875,662.14599609375
1205.859375,613.6962890625
990.52734375,500.64697265625
1227.392578125,662.14599609375
1098.193359375,581.396484375
1270.458984375,414.51416015625
1055.126953125,672.91259765625
1033.59375,527.5634765625
1162.79296875,462.9638671875
1076.66015625,409.130859375
882.861328125,328.38134765625
1098.193359375,608.31298828125
1033.59375,543.71337890625
1119.7265625,543.71337890625
1335.05859375,1028.21044921875
1162.79296875,667.529296875
1550.390625,920.54443359375
861.328125,344.53125
1184.326171875,570.6298828125
1119.7265625,576.01318359375
1399.658203125,909.77783203125
1184.326171875,549.0966796875
1098.193359375,554.47998046875
1248.92578125,597.54638671875
1162.79296875,565.24658203125
1119.7265625,570.6298828125
1141.259765625,662.14599609375
1033.59375,570.6298828125
1291.9921875,592.1630859375
1291.9921875,554.47998046875
1012.060546875,522.18017578125
1119.7265625,683.67919921875
1227.392578125,952.84423828125
1098.193359375,532.94677734375
968.994140625,495.263671875
732.12890625,317.61474609375
1184.326171875,667.529296875
990.52734375,522.18017578125
1033.59375,527.5634765625
968.994140625,522.18017578125
1012.060546875,500.64697265625
732.12890625,2174.853515625
1184.326171875,667.529296875
1055.126953125,592.1630859375
1141.259765625,376.8310546875
645.99609375,2094.10400390625
925.927734375,500.64697265625
990.52734375,678.2958984375
1055.126953125,576.01318359375
1205.859375,629.84619140625
1012.060546875,565.24658203125
1184.326171875,672.91259765625
1119.7265625,549.0966796875
1205.859375,1523.47412109375
1098.193359375,441.4306640625
1098.193359375,559.86328125
1119.7265625,586.77978515625
1141.259765625,581.396484375
1162.79296875,678.2958984375
1227.392578125,425.28076171875
968.994140625,419.8974609375
1055.126953125,678.2958984375
1098.193359375,678.2958984375
1162.79296875,619.07958984375
1012.060546875,699.8291015625
1141.259765625,586.77978515625
775.1953125,1620.37353515625
1205.859375,592.1630859375
710.595703125,317.61474609375
1012.060546875,527.5634765625
1313.525390625,592.1630859375
947.4609375,506.0302734375
1141.259765625,559.86328125
990.52734375,527.5634765625
1184.326171875,619.07958984375
1162.79296875,1798.0224609375
839.794921875,419.8974609375
1184.326171875,581.396484375
1227.392578125,570.6298828125
1205.859375,581.396484375
990.52734375,506.0302734375
1184.326171875,495.263671875
1205.859375,581.396484375
1205.859375,662.14599609375
1162.79296875,656.7626953125
1055.126953125,532.94677734375
1184.326171875,662.14599609375
1033.59375,570.6298828125
1119.7265625,597.54638671875
968.994140625,576.01318359375
1162.79296875,581.396484375
1098.193359375,565.24658203125
1012.060546875,511.41357421875
1291.9921875,538.330078125
1119.7265625,576.01318359375
1141.259765625,532.94677734375
1055.126953125,479.11376953125
1033.59375,570.6298828125
1119.7265625,527.5634765625
1442.724609375,662.14599609375
732.12890625,317.61474609375
947.4609375,403.74755859375
1141.259765625,602.9296875
1055.126953125,581.396484375
1012.060546875,511.41357421875
1033.59375,694.44580078125
732.12890625,333.7646484375
1033.59375,457.58056640625
904.39453125,468.34716796875
1119.7265625,683.67919921875
1162.79296875,656.7626953125
1055.126953125,581.396484375
1162.79296875,554.47998046875
1270.458984375,662.14599609375
1162.79296875,667.529296875
1141.259765625,522.18017578125
1141.259765625,597.54638671875
1162.79296875,597.54638671875
1076.66015625,441.4306640625
1012.060546875,592.1630859375
1335.05859375,602.9296875
1076.66015625,468.34716796875
1076.66015625,516.796875
968.994140625,522.18017578125
882.861328125,441.4306640625
732.12890625,366.064453125
1227.392578125,672.91259765625
1119.7265625,565.24658203125
732.12890625,349.91455078125
1055.126953125,651.37939453125
1012.060546875,479.11376953125
710.595703125,1916.455078125
947.4609375,333.7646484375
689.0625,2083.33740234375
753.662109375,317.61474609375
1076.66015625,581.396484375
1248.92578125,619.07958984375
947.4609375,1561.1572265625
990.52734375,516.796875
882.861328125,339.14794921875
1162.79296875,576.01318359375
1184.326171875,635.2294921875
1119.7265625,559.86328125
1076.66015625,581.396484375
1335.05859375,1771.10595703125
1055.126953125,619.07958984375
1162.79296875,651.37939453125
1055.126953125,522.18017578125
1055.126953125,586.77978515625
947.4609375,495.263671875
1012.060546875,484.4970703125
818.26171875,376.8310546875
1162.79296875,662.14599609375
1098.193359375,479.11376953125
1184.326171875,549.0966796875
1033.59375,360.68115234375
1421.19140625,1405.04150390625
1205.859375,570.6298828125
968.994140625,484.4970703125
968.994140625,344.53125
1227.392578125,619.07958984375
1162.79296875,436.04736328125
990.52734375,522.18017578125
1162.79296875,511.41357421875
1162.79296875,565.24658203125
1119.7265625,462.9638671875
1162.79296875,651.37939453125
1291.9921875,613.6962890625
